node, front, label
2943, 455, 1359
2944, 455, 1358
2945, 455, 1357
2946, 455, 1356
2947, 455, 1355
2948, 455, 1354
2949, 455, 1353
2950, 455, 1352
2951, 455, 1351
2952, 455, 1350
2953, 455, 1349
2954, 455, 1348
2955, 455, 1347
2956, 455, 1346
2957, 455, 1345
2958, 455, 1344
2959, 455, 1343
2960, 455, 1342
2961, 455, 1341
2962, 455, 1340
2963, 455, 1339
2964, 455, 1338
2965, 455, 1337
2966, 455, 1336
2967, 455, 1335
2968, 455, 1334
2969, 455, 1333
2970, 455, 1332
2971, 455, 1331
2972, 455, 1330
2973, 455, 1329
2974, 455, 1328
2975, 455, 1327
2976, 455, 1326
2977, 455, 1325
2978, 455, 1324
2979, 455, 1323
2980, 455, 1322
2981, 455, 1321
2982, 455, 1320
2983, 455, 1319
2984, 455, 1318
2985, 455, 1317
2986, 455, 1316
2987, 455, 1315
2988, 455, 1314
2989, 455, 1313
2990, 455, 1312
2991, 455, 1311
2992, 455, 1310
2993, 455, 1309
2994, 455, 1308
2995, 455, 1307
2996, 455, 1306
2997, 455, 1305
2998, 455, 1304
2999, 455, 1303
3000, 455, 1302
3001, 455, 1301
3002, 455, 1300
3003, 455, 1299
3004, 455, 1298
3005, 455, 1297
3006, 455, 1296
3007, 455, 1295
3008, 455, 1294
3009, 455, 1293
3010, 455, 1292
3011, 455, 1291
3012, 455, 1290
3013, 455, 1289
3014, 455, 1288
3015, 455, 1287
3016, 455, 1286
3017, 455, 1285
3018, 455, 1284
3019, 455, 1283
3020, 455, 1282
3021, 455, 1281
3022, 455, 1280
3023, 455, 1279
3024, 455, 1278
3025, 455, 1277
3026, 455, 1276
3027, 455, 1275
3028, 455, 1274
3029, 455, 1273
3030, 455, 1272
3031, 455, 1271
3032, 455, 1270
3033, 455, 1269
3034, 455, 1268
3035, 455, 1267
3036, 455, 1266
3037, 455, 1265
3038, 455, 1264
3039, 455, 1263
3040, 455, 1262
3041, 455, 1261
3042, 455, 1260
3043, 455, 1259
3044, 455, 1258
3045, 455, 1257
3046, 455, 1256
3047, 455, 1255
3048, 455, 1254
3049, 455, 1253
3050, 455, 1252
3051, 455, 1251
3052, 455, 1250
3053, 455, 1249
3054, 455, 1248
3055, 455, 1247
3056, 455, 1246
3057, 455, 1245
3058, 455, 1244
3059, 455, 1243
3060, 455, 1242
3061, 455, 1241
3062, 455, 1240
3063, 455, 1239
3064, 455, 1238
3065, 455, 1237
3066, 455, 1236
3067, 455, 1235
3068, 455, 1234
3069, 455, 1233
3070, 455, 1232
3071, 455, 1231
3072, 455, 1230
3073, 455, 1229
3074, 455, 1228
3075, 455, 1227
3076, 455, 1226
3077, 455, 1225
3078, 455, 1224
3079, 455, 1223
3080, 455, 1222
3081, 455, 1221
3082, 455, 1220
3083, 455, 1219
3084, 455, 1218
3085, 455, 1217
3086, 455, 1216
3087, 455, 1215
3088, 455, 1214
3089, 455, 1213
3090, 455, 1212
3091, 455, 1211
3092, 455, 1210
3093, 455, 1209
3094, 455, 1208
3095, 455, 1207
3096, 455, 1206
3097, 455, 1205
3098, 455, 1204
3099, 455, 1203
3100, 455, 1202
3101, 455, 1201
3102, 455, 1200
3103, 455, 1199
3104, 455, 1198
3105, 455, 1197
3106, 455, 1196
3107, 455, 1195
3108, 455, 1194
3109, 455, 1193
3110, 455, 1192
3111, 455, 1191
3112, 455, 1190
3113, 455, 1189
3114, 455, 1188
3115, 455, 1187
3116, 455, 1186
3117, 455, 1185
3118, 455, 1184
3119, 455, 1183
3120, 455, 1182
3121, 455, 1181
3122, 455, 1180
3123, 455, 1179
3124, 455, 1178
3125, 455, 1177
3126, 455, 1176
3127, 455, 1175
3128, 455, 1174
3129, 455, 1173
3130, 455, 1172
3131, 455, 1171
3132, 455, 1170
3133, 455, 1169
3134, 455, 1168
3135, 455, 1167
3136, 455, 1166
3137, 455, 1165
3138, 455, 1164
3139, 455, 1163
3140, 455, 1162
3141, 455, 1161
3142, 455, 1160
3143, 455, 1159
3144, 455, 1158
3145, 455, 1157
3146, 455, 1156
3147, 455, 1155
3148, 455, 1154
3149, 455, 1153
3150, 455, 1152
3151, 455, 1151
3152, 455, 1150
3153, 455, 1149
3154, 455, 1148
3155, 455, 1147
3156, 455, 1146
3157, 455, 1145
3158, 455, 1144
3159, 455, 1143
3160, 455, 1142
3161, 455, 1141
3162, 455, 1140
3163, 455, 1139
3164, 455, 1138
3165, 455, 1137
3166, 455, 1136
3167, 455, 1135
3168, 455, 1134
3169, 455, 1133
3170, 455, 1132
3171, 455, 1131
3172, 455, 1130
3173, 455, 1129
3174, 455, 1128
3175, 455, 1127
3176, 455, 1126
3177, 455, 1125
3178, 455, 1124
3179, 455, 1123
3180, 455, 1122
3181, 455, 1121
3182, 455, 1120
3183, 455, 1119
3184, 455, 1118
3185, 455, 1117
3186, 455, 1116
3187, 455, 1115
3188, 455, 1114
3189, 455, 1113
3190, 455, 1112
3191, 455, 1111
3192, 455, 1110
3193, 455, 1109
3194, 455, 1108
3195, 455, 1107
3196, 455, 1106
3197, 455, 1105
3198, 455, 1104
3199, 455, 1103
3200, 455, 1102
3201, 455, 1101
3202, 455, 1100
3203, 455, 1099
3204, 455, 1098
3205, 455, 1097
3206, 455, 1096
3207, 455, 1095
3208, 455, 1094
3209, 455, 1093
3210, 455, 1092
3211, 455, 1091
3212, 455, 1090
3213, 455, 1089
3214, 455, 1088
3215, 455, 1087
3216, 455, 1086
3217, 455, 1085
3218, 455, 1084
3219, 455, 1083
3220, 455, 1082
3221, 455, 1081
3222, 455, 1080
3223, 455, 1079
3224, 455, 1078
3225, 455, 1077
3226, 455, 1076
3227, 455, 1075
3228, 455, 1074
3229, 455, 1073
3230, 455, 1072
3231, 455, 1071
3232, 455, 1070
3233, 455, 1069
3234, 455, 1068
3235, 455, 1067
3236, 455, 1066
3237, 455, 1065
3238, 455, 1064
3239, 455, 1063
3240, 455, 1062
3241, 455, 1061
3242, 455, 1060
3243, 455, 1059
3244, 455, 1058
3245, 455, 1057
3246, 455, 1056
3247, 455, 1055
3248, 455, 1054
3249, 455, 1053
3250, 455, 1052
3251, 455, 1051
3252, 455, 1050
3253, 455, 1049
3254, 455, 1048
3255, 455, 1047
3256, 455, 1046
3257, 455, 1045
3258, 455, 1044
3259, 455, 1043
3260, 455, 1042
3261, 455, 1041
3262, 455, 1040
3263, 455, 1039
3264, 455, 1038
3265, 455, 1037
3266, 455, 1036
3267, 455, 1035
3268, 455, 1034
3269, 455, 1033
3270, 455, 1032
3271, 455, 1031
3272, 455, 1030
3273, 455, 1029
3274, 455, 1028
3275, 455, 1027
3276, 455, 1026
3277, 455, 1025
3278, 455, 1024
3279, 455, 1023
3280, 455, 1022
3281, 455, 1021
3282, 455, 1020
3283, 455, 1019
3284, 455, 1018
3285, 455, 1017
3286, 455, 1016
3287, 455, 1015
3288, 455, 1014
3289, 455, 1013
3290, 455, 1012
3291, 455, 1011
3292, 455, 1010
3293, 455, 1009
3294, 455, 1008
3295, 455, 1007
3296, 455, 1006
3297, 455, 1005
3298, 455, 1004
3299, 455, 1003
3300, 455, 1002
3301, 455, 1001
3302, 455, 1000
3303, 455, 999
3304, 455, 998
3305, 455, 997
3306, 455, 996
3307, 455, 995
3308, 455, 994
3309, 455, 993
3310, 455, 992
3311, 455, 991
3312, 455, 990
3313, 455, 989
3314, 455, 988
3315, 455, 987
3316, 455, 986
3317, 455, 985
3318, 455, 984
3319, 455, 983
3320, 455, 982
3321, 455, 981
3322, 455, 980
3323, 455, 979
3324, 455, 978
3325, 455, 977
3326, 455, 976
3327, 455, 975
3328, 455, 974
3329, 455, 973
3330, 455, 972
3331, 455, 971
3332, 455, 970
3333, 455, 969
3334, 455, 968
3335, 455, 967
3336, 455, 966
3337, 455, 965
3338, 455, 964
3339, 455, 963
3340, 455, 962
3341, 455, 961
3342, 455, 960
3343, 455, 959
3344, 455, 958
3345, 455, 957
3346, 455, 956
3347, 455, 955
3348, 455, 954
3349, 455, 953
3350, 455, 952
3351, 455, 951
3352, 455, 950
3353, 455, 949
3354, 455, 948
3355, 455, 947
3356, 455, 946
3357, 455, 945
3358, 455, 944
3359, 455, 943
3360, 455, 942
3361, 455, 941
3362, 455, 940
3363, 455, 939
3364, 455, 938
3365, 455, 937
3366, 455, 936
3367, 455, 935
3368, 455, 934
3369, 455, 933
3370, 455, 932
3371, 455, 931
3372, 455, 930
3373, 455, 929
3374, 455, 928
3375, 455, 927
3376, 455, 926
3377, 455, 925
3378, 455, 924
3379, 455, 923
3380, 455, 922
3381, 455, 921
3382, 455, 920
3383, 455, 919
3384, 455, 918
3385, 455, 917
3386, 455, 916
3387, 455, 915
3388, 455, 914
3389, 455, 913
3390, 455, 912
3391, 455, 911
3392, 455, 910
3393, 455, 909
3394, 455, 908
3395, 455, 907
3396, 455, 906
3397, 455, 905
3398, 455, 904
3399, 455, 903
3400, 455, 902
3401, 455, 901
3402, 455, 900
3403, 455, 899
3404, 455, 898
3405, 455, 897
3406, 455, 896
3407, 455, 895
3408, 455, 894
3409, 455, 893
3410, 455, 892
3411, 455, 891
3412, 455, 890
3413, 455, 889
3414, 455, 888
3415, 455, 887
3416, 455, 886
3417, 455, 885
3418, 455, 884
3419, 455, 883
3420, 455, 882
3421, 455, 881
3422, 455, 880
3423, 455, 879
3424, 455, 878
3425, 455, 877
3426, 455, 876
3427, 455, 875
3428, 455, 874
3429, 455, 873
3430, 455, 872
3431, 455, 871
3432, 455, 870
3433, 455, 869
3434, 455, 868
3435, 455, 867
3436, 455, 866
3437, 455, 865
3438, 455, 864
3439, 455, 863
3440, 455, 862
3441, 455, 861
3442, 455, 860
3443, 455, 859
3444, 455, 858
3445, 455, 857
3446, 455, 856
3447, 455, 855
3448, 455, 854
3449, 455, 853
3450, 455, 852
3451, 455, 851
3452, 455, 850
3453, 455, 849
3454, 455, 848
3455, 455, 847
3456, 455, 846
3457, 455, 845
3458, 455, 844
3459, 455, 843
3460, 455, 842
3461, 455, 841
3462, 455, 840
3463, 455, 839
3464, 455, 838
3465, 455, 837
3466, 455, 836
3467, 455, 835
3468, 455, 834
3469, 455, 833
3470, 455, 832
3471, 455, 831
3472, 455, 830
3473, 455, 829
3474, 455, 828
3475, 455, 827
3476, 455, 826
3477, 455, 825
3478, 455, 824
3479, 455, 823
3480, 455, 822
3481, 455, 821
3482, 455, 820
3483, 455, 819
3484, 455, 818
3485, 455, 817
3486, 455, 816
3487, 455, 815
3488, 455, 814
3489, 455, 813
3490, 455, 812
3491, 455, 811
3492, 455, 810
3493, 455, 809
3494, 455, 808
3495, 455, 807
3496, 455, 806
3497, 455, 805
3498, 455, 804
3499, 455, 803
3500, 455, 802
3501, 455, 801
3502, 455, 800
3503, 455, 799
3504, 455, 798
3505, 455, 797
3506, 455, 796
3507, 455, 795
3508, 455, 794
3509, 455, 793
3510, 455, 792
3511, 455, 791
3512, 455, 790
3513, 455, 789
3514, 455, 788
3515, 455, 787
3516, 455, 786
3517, 455, 785
3518, 455, 784
3519, 455, 783
3520, 455, 782
3521, 455, 781
3522, 455, 780
3523, 455, 779
3524, 455, 778
3525, 455, 777
3526, 455, 776
3527, 455, 775
3528, 455, 774
3529, 455, 773
3530, 455, 772
3531, 455, 771
3532, 455, 770
3533, 455, 769
3534, 455, 768
3535, 455, 767
3536, 455, 766
3537, 455, 765
3538, 455, 764
3539, 455, 763
3540, 455, 762
3541, 455, 761
3542, 455, 760
3543, 455, 759
3544, 455, 758
3545, 455, 757
3546, 455, 756
3547, 455, 755
3548, 455, 754
3549, 455, 753
3550, 455, 752
3551, 455, 751
3552, 455, 750
3553, 455, 749
3554, 455, 748
3555, 455, 747
3556, 455, 746
3557, 455, 745
3558, 455, 744
3559, 455, 743
3560, 455, 742
3561, 455, 741
3562, 455, 740
3563, 455, 739
3564, 455, 738
3565, 455, 737
3566, 455, 736
3567, 455, 735
3568, 455, 734
3569, 455, 733
3570, 455, 732
3571, 455, 731
3572, 455, 730
3573, 455, 729
3574, 455, 728
3575, 455, 727
3576, 455, 726
3577, 455, 725
3578, 455, 724
3579, 455, 723
3580, 455, 722
3581, 455, 721
3582, 455, 720
3583, 455, 719
3584, 455, 718
3585, 455, 717
3586, 455, 716
3587, 455, 715
3588, 455, 714
3589, 455, 713
3590, 455, 712
3591, 455, 711
3592, 455, 710
3593, 455, 709
3594, 455, 708
3595, 455, 707
3596, 455, 706
3597, 455, 705
3598, 455, 704
3599, 455, 703
3600, 455, 702
3601, 455, 701
3602, 455, 700
3603, 455, 699
3604, 455, 698
3605, 455, 697
3606, 455, 696
3607, 455, 695
3608, 455, 694
3609, 455, 693
3610, 455, 692
3611, 455, 691
3612, 455, 690
3613, 455, 689
3614, 455, 688
3615, 455, 687
3616, 455, 686
3617, 455, 685
3618, 455, 684
3619, 455, 683
3620, 455, 682
3621, 455, 681
3622, 455, 680
3623, 455, 679
3624, 455, 678
3625, 455, 677
3626, 455, 676
3627, 455, 675
3628, 455, 674
3629, 455, 673
3630, 455, 672
3631, 455, 671
3632, 455, 670
3633, 455, 669
3634, 455, 668
3635, 455, 667
3636, 455, 666
3637, 455, 665
3638, 455, 664
3639, 455, 663
3640, 455, 662
3641, 455, 661
3642, 455, 660
3643, 455, 659
3644, 455, 658
3645, 455, 657
3646, 455, 656
3647, 455, 655
3648, 455, 654
3649, 455, 653
3650, 455, 652
3651, 455, 651
3652, 455, 650
3653, 455, 649
3654, 455, 648
3655, 455, 647
3656, 455, 646
3657, 455, 645
3658, 455, 644
3659, 455, 643
3660, 455, 642
3661, 455, 641
3662, 455, 640
3663, 455, 639
3664, 455, 638
3665, 455, 637
3666, 455, 636
3667, 455, 635
3668, 455, 634
3669, 455, 633
3670, 455, 632
3671, 455, 631
3672, 455, 630
3673, 455, 629
3674, 455, 628
3675, 455, 627
3676, 455, 626
3677, 455, 625
3678, 455, 624
3679, 455, 623
3680, 455, 622
3681, 455, 621
3682, 455, 620
3683, 455, 619
3684, 455, 618
3685, 455, 617
3686, 455, 616
3687, 455, 615
3688, 455, 614
3689, 455, 613
3690, 455, 612
3691, 455, 611
3692, 455, 610
3693, 455, 609
3694, 455, 608
3695, 455, 607
3696, 455, 606
3697, 455, 605
3698, 455, 604
3699, 455, 603
3700, 455, 602
3701, 455, 601
3702, 455, 600
3703, 455, 599
3704, 455, 598
3705, 455, 597
3706, 455, 596
3707, 455, 595
3708, 455, 594
3709, 455, 593
3710, 455, 592
3711, 455, 591
3712, 455, 590
3713, 455, 589
3714, 455, 588
3715, 455, 587
3716, 455, 586
3717, 455, 585
3718, 455, 584
3719, 455, 583
3720, 455, 582
3721, 455, 581
3722, 455, 580
3723, 455, 579
3724, 455, 578
3725, 455, 577
3726, 455, 576
3727, 455, 575
3728, 455, 574
3729, 455, 573
3730, 455, 572
3731, 455, 571
3732, 455, 570
3733, 455, 569
3734, 455, 568
3735, 455, 567
3736, 455, 566
3737, 455, 565
3738, 455, 564
3739, 455, 563
3740, 455, 562
3741, 455, 561
3742, 455, 560
3743, 455, 559
3744, 455, 558
3745, 455, 557
3746, 455, 556
3747, 455, 555
3748, 455, 554
3749, 455, 553
3750, 455, 552
3751, 455, 551
3752, 455, 550
3753, 455, 549
3754, 455, 548
3755, 455, 547
3756, 455, 546
3757, 455, 545
3758, 455, 544
3759, 455, 543
3760, 455, 542
3761, 455, 541
3762, 455, 540
3763, 455, 539
3764, 455, 538
3765, 455, 537
3766, 455, 536
3767, 455, 535
3768, 455, 534
3769, 455, 533
3770, 455, 532
3771, 455, 531
3772, 455, 530
3773, 455, 529
3774, 455, 528
3775, 455, 527
3776, 455, 526
3777, 455, 525
3778, 455, 524
3779, 455, 523
3780, 455, 522
3781, 455, 521
3782, 455, 520
3783, 455, 519
3784, 455, 518
3785, 455, 517
3786, 455, 516
3787, 455, 515
3788, 455, 514
3789, 455, 513
3790, 455, 512
3791, 455, 511
3792, 455, 510
3793, 455, 509
3794, 455, 508
3795, 455, 507
3796, 455, 506
3797, 455, 505
3798, 455, 504
3799, 455, 503
3800, 455, 502
3801, 455, 501
3802, 455, 500
3803, 455, 499
3804, 455, 498
3805, 455, 497
3806, 455, 496
3807, 455, 495
3808, 455, 494
3809, 455, 493
3810, 455, 492
3811, 455, 491
3812, 455, 490
3813, 455, 489
3814, 455, 488
3815, 455, 487
3816, 455, 486
3817, 455, 485
3818, 455, 484
3819, 455, 483
3820, 455, 482
3821, 455, 481
3822, 455, 480
3823, 455, 479
3824, 455, 478
3825, 455, 477
3826, 455, 476
3827, 455, 475
3828, 455, 474
3829, 455, 473
3830, 455, 472
3831, 455, 471
3832, 455, 470
3833, 455, 469
3834, 455, 468
3835, 455, 467
3836, 455, 466
3837, 455, 465
3838, 455, 464
3839, 455, 463
3840, 455, 462
3841, 455, 461
3842, 455, 460
3843, 455, 459
3844, 455, 458
3845, 455, 457
3846, 455, 456
3847, 455, 455
3848, 3848, 6365
3849, 3848, 6364
3850, 3848, 6363
3851, 3848, 6362
3852, 3848, 6361
3853, 3848, 6360
3854, 3848, 6359
3855, 3848, 6358
3856, 3848, 6357
3857, 3848, 6356
3858, 3848, 6355
3859, 3848, 6354
3860, 3848, 6353
3861, 3848, 6352
3862, 3848, 6351
3863, 3848, 6350
3864, 3848, 6349
3865, 3848, 6348
3866, 3848, 6347
3867, 3848, 6346
3868, 3848, 6345
3869, 3848, 6344
3870, 3848, 6343
3871, 3848, 6342
3872, 3848, 6341
3873, 3848, 6340
3874, 3848, 6339
3875, 3848, 6338
3876, 3848, 6337
3877, 3848, 6336
3878, 3848, 6335
3879, 3848, 6334
3880, 3848, 6333
3881, 3848, 6332
3882, 3848, 6331
3883, 3848, 6330
3884, 3848, 6329
3885, 3848, 6328
3886, 3848, 6327
3887, 3848, 6326
3888, 3848, 6325
3889, 3848, 6324
3890, 3848, 6323
3891, 3848, 6322
3892, 3848, 6321
3893, 3848, 6320
3894, 3848, 6319
3895, 3848, 6318
3896, 3848, 6317
3897, 3848, 6316
3898, 3848, 6315
3899, 3848, 6314
3900, 3848, 6313
3901, 3848, 6312
3902, 3848, 6311
3903, 3848, 6310
3904, 3848, 6309
3905, 3848, 6308
3906, 3848, 6307
3907, 3848, 6306
3908, 3848, 6305
3909, 3848, 6304
3910, 3848, 6303
3911, 3848, 6302
3912, 3848, 6301
3913, 3848, 6300
3914, 3848, 6299
3915, 3848, 6298
3916, 3848, 6297
3917, 3848, 6296
3918, 3848, 6295
3919, 3848, 6294
3920, 3848, 6293
3921, 3848, 6292
3922, 3848, 6291
3923, 3848, 6290
3924, 3848, 6289
3925, 3848, 6288
3926, 3848, 6287
3927, 3848, 6286
3928, 3848, 6285
3929, 3848, 6284
3930, 3848, 6283
3931, 3848, 6282
3932, 3848, 6281
3933, 3848, 6280
3934, 3848, 6279
3935, 3848, 6278
3936, 3848, 6277
3937, 3848, 6276
3938, 3848, 6275
3939, 3848, 6274
3940, 3848, 6273
3941, 3848, 6272
3942, 3848, 6271
3943, 3848, 6270
3944, 3848, 6269
3945, 3848, 6268
3946, 3848, 6267
3947, 3848, 6266
3948, 3848, 6265
3949, 3848, 6264
3950, 3848, 4250
3951, 3848, 4249
3952, 3848, 4248
3953, 3848, 4247
3954, 3848, 4246
3955, 3848, 4245
3956, 3848, 4244
3957, 3848, 4243
3958, 3848, 4242
3959, 3848, 4241
3960, 3848, 4240
3961, 3848, 4239
3962, 3848, 4238
3963, 3848, 4237
3964, 3848, 4236
3965, 3848, 4235
3966, 3848, 4234
3967, 3848, 4233
3968, 3848, 4232
3969, 3848, 4231
3970, 3848, 4230
3971, 3848, 4229
3972, 3848, 4228
3973, 3848, 4227
3974, 3848, 4226
3975, 3848, 4225
3976, 3848, 4224
3977, 3848, 4223
3978, 3848, 4222
3979, 3848, 4221
3980, 3848, 4220
3981, 3848, 4219
3982, 3848, 4218
3983, 3848, 4217
3984, 3848, 4216
3985, 3848, 4215
3986, 3848, 4214
3987, 3848, 4213
3988, 3848, 4212
3989, 3848, 4211
3990, 3848, 4210
3991, 3848, 4209
3992, 3848, 4208
3993, 3848, 4207
3994, 3848, 4206
3995, 3848, 4205
3996, 3848, 4204
3997, 3848, 4203
3998, 3848, 4202
3999, 3848, 4201
4000, 3848, 4200
4001, 3848, 4199
4002, 3848, 4198
4003, 3848, 4197
4004, 3848, 4196
4005, 3848, 4195
4006, 3848, 4194
4007, 3848, 4193
4008, 3848, 4192
4009, 3848, 4191
4010, 3848, 4190
4011, 3848, 4189
4012, 3848, 4188
4013, 3848, 4187
4014, 3848, 4186
4015, 3848, 4185
4016, 3848, 4184
4017, 3848, 4183
4018, 3848, 4182
4019, 3848, 4181
4020, 3848, 4180
4021, 3848, 4179
4022, 3848, 4178
4023, 3848, 4177
4024, 3848, 4176
4025, 3848, 4175
4026, 3848, 4174
4027, 3848, 4173
4028, 3848, 4172
4029, 3848, 4171
4030, 3848, 4170
4031, 3848, 4169
4032, 3848, 4168
4033, 3848, 4167
4034, 3848, 4166
4035, 3848, 4165
4036, 3848, 4164
4037, 3848, 4163
4038, 3848, 4162
4039, 3848, 4161
4040, 3848, 4160
4041, 3848, 4159
4042, 3848, 4158
4043, 3848, 4157
4044, 3848, 4156
4045, 3848, 4155
4046, 3848, 4137
4047, 3848, 4136
4048, 3848, 4135
4049, 3848, 4134
4050, 3848, 4133
4051, 3848, 4132
4052, 3848, 4131
4053, 3848, 4130
4054, 3848, 4129
4055, 3848, 4128
4056, 3848, 4127
4057, 3848, 4126
4058, 3848, 4125
4059, 3848, 4124
4060, 3848, 4123
4061, 3848, 4122
4062, 3848, 4121
4063, 3848, 4120
4064, 3848, 4119
4065, 3848, 4118
4066, 3848, 4117
4067, 3848, 4116
4068, 3848, 4115
4069, 3848, 4114
4070, 3848, 4113
4071, 3848, 4112
4072, 3848, 4099
4073, 3848, 4098
4074, 3848, 4097
4075, 3848, 4096
4076, 3848, 4095
4077, 3848, 4094
4078, 3848, 4093
4079, 3848, 4092
4080, 3848, 4091
4081, 3848, 4090
4082, 3848, 4089
4083, 3848, 4088
4084, 3848, 4087
4085, 3848, 4086
4086, 3848, 4085
4087, 3848, 4084
4088, 3848, 4083
4089, 3848, 4082
4090, 3848, 4081
4091, 3848, 4080
4092, 3848, 4079
4093, 3848, 4078
4094, 3848, 4077
4095, 3848, 4076
4096, 3848, 4075
4097, 3848, 4074
4098, 3848, 4073
4099, 3848, 4072
4100, 4324, 4071
4101, 4324, 4070
4102, 4324, 4069
4103, 4324, 4068
4104, 4324, 4067
4105, 4324, 4066
4106, 4324, 4065
4107, 4324, 4064
4108, 4324, 4063
4109, 4324, 4062
4110, 4324, 4061
4111, 4324, 4060
4112, 3848, 4059
4113, 3848, 4058
4114, 3848, 4057
4115, 3848, 4056
4116, 3848, 4055
4117, 3848, 4054
4118, 3848, 4053
4119, 3848, 4052
4120, 3848, 4051
4121, 3848, 4050
4122, 3848, 4049
4123, 3848, 4048
4124, 3848, 4047
4125, 3848, 4046
4126, 3848, 4045
4127, 3848, 4044
4128, 3848, 4043
4129, 3848, 4042
4130, 3848, 4041
4131, 3848, 4040
4132, 3848, 4039
4133, 3848, 4038
4134, 3848, 4037
4135, 3848, 4036
4136, 3848, 4035
4137, 3848, 4034
4138, 4336, 4033
4139, 4336, 4032
4140, 4336, 4031
4141, 4336, 4030
4142, 4336, 4029
4143, 4336, 4028
4144, 4336, 4027
4145, 4336, 4026
4146, 4336, 4025
4147, 4336, 4024
4148, 4336, 4023
4149, 4336, 4022
4150, 4348, 4021
4151, 4348, 4020
4152, 4348, 4019
4153, 4348, 4018
4154, 4348, 4017
4155, 3848, 4016
4156, 3848, 4015
4157, 3848, 4014
4158, 3848, 4013
4159, 3848, 4012
4160, 3848, 4011
4161, 3848, 4010
4162, 3848, 4009
4163, 3848, 4008
4164, 3848, 4007
4165, 3848, 4006
4166, 3848, 4005
4167, 3848, 4004
4168, 3848, 4003
4169, 3848, 4002
4170, 3848, 4001
4171, 3848, 4000
4172, 3848, 3999
4173, 3848, 3998
4174, 3848, 3997
4175, 3848, 3996
4176, 3848, 3995
4177, 3848, 3994
4178, 3848, 3993
4179, 3848, 3992
4180, 3848, 3991
4181, 3848, 3990
4182, 3848, 3989
4183, 3848, 3988
4184, 3848, 3987
4185, 3848, 3986
4186, 3848, 3985
4187, 3848, 3984
4188, 3848, 3983
4189, 3848, 3982
4190, 3848, 3981
4191, 3848, 3980
4192, 3848, 3979
4193, 3848, 3978
4194, 3848, 3977
4195, 3848, 3976
4196, 3848, 3975
4197, 3848, 3974
4198, 3848, 3973
4199, 3848, 3972
4200, 3848, 3971
4201, 3848, 3970
4202, 3848, 3969
4203, 3848, 3968
4204, 3848, 3967
4205, 3848, 3966
4206, 3848, 3965
4207, 3848, 3964
4208, 3848, 3963
4209, 3848, 3962
4210, 3848, 3961
4211, 3848, 3960
4212, 3848, 3959
4213, 3848, 3958
4214, 3848, 3957
4215, 3848, 3956
4216, 3848, 3955
4217, 3848, 3954
4218, 3848, 3953
4219, 3848, 3952
4220, 3848, 3951
4221, 3848, 3950
4222, 3848, 3949
4223, 3848, 3948
4224, 3848, 3947
4225, 3848, 3946
4226, 3848, 3945
4227, 3848, 3944
4228, 3848, 3943
4229, 3848, 3942
4230, 3848, 3941
4231, 3848, 3940
4232, 3848, 3939
4233, 3848, 3938
4234, 3848, 3937
4235, 3848, 3936
4236, 3848, 3935
4237, 3848, 3934
4238, 3848, 3933
4239, 3848, 3932
4240, 3848, 3931
4241, 3848, 3930
4242, 3848, 3929
4243, 3848, 3928
4244, 3848, 3927
4245, 3848, 3926
4246, 3848, 3925
4247, 3848, 3924
4248, 3848, 3923
4249, 3848, 3922
4250, 3848, 3921
4251, 4761, 3920
4252, 4761, 3919
4253, 4761, 3918
4254, 4761, 3917
4255, 4761, 3916
4256, 4761, 3915
4257, 4761, 3914
4258, 4761, 3913
4259, 4761, 3912
4260, 6312, 3911
4261, 6312, 3910
4262, 6312, 3909
4263, 6312, 3908
4264, 6312, 3907
4265, 6312, 3906
4266, 6312, 3905
4267, 6312, 3904
4268, 6312, 3903
4269, 6312, 3902
4270, 6312, 3901
4271, 6312, 3900
4272, 6741, 3899
4273, 6741, 3898
4274, 6741, 3897
4275, 6741, 3896
4276, 6741, 3895
4277, 6741, 3894
4278, 6741, 3893
4279, 6741, 3892
4280, 6741, 3891
4281, 6741, 3890
4282, 6741, 3889
4283, 6741, 3888
4284, 6312, 3887
4285, 6312, 3886
4286, 6312, 3885
4287, 6312, 3884
4288, 6312, 3883
4289, 6312, 3882
4290, 6312, 3881
4291, 6312, 3880
4292, 6312, 3879
4293, 6741, 3878
4294, 6741, 3877
4295, 6741, 3876
4296, 6741, 3875
4297, 6741, 3874
4298, 6741, 3873
4299, 6741, 3872
4300, 6741, 3871
4301, 6741, 3870
4302, 4761, 3869
4303, 4761, 3868
4304, 4761, 3867
4305, 4761, 3866
4306, 4761, 3865
4307, 4761, 3864
4308, 4761, 3863
4309, 4761, 3862
4310, 4761, 3861
4311, 4761, 3860
4312, 4761, 3859
4313, 4761, 3858
4314, 4761, 3857
4315, 4761, 3856
4316, 4761, 3855
4317, 4761, 3854
4318, 4761, 3853
4319, 4761, 3852
4320, 4761, 3851
4321, 4761, 3850
4322, 4761, 3849
4323, 4761, 3848
4324, 4761, 4111
4325, 4761, 4110
4326, 4761, 4109
4327, 4761, 4108
4328, 4761, 4107
4329, 4761, 4106
4330, 4761, 4105
4331, 4761, 4104
4332, 4761, 4103
4333, 4761, 4102
4334, 4761, 4101
4335, 4761, 4100
4336, 4761, 4149
4337, 4761, 4148
4338, 4761, 4147
4339, 4761, 4146
4340, 4761, 4145
4341, 4761, 4144
4342, 4761, 4143
4343, 4761, 4142
4344, 4761, 4141
4345, 4761, 4140
4346, 4761, 4139
